0.	0.	0.
0.1	0.	0.
0.2	0.	0.
0.30000000000000004	0.	0.
0.4	0.	0.
0.5	0.	0.
0.6000000000000001	0.	0.
0.7000000000000001	0.	0.
0.8	0.	0.
0.9	0.	0.
1.	0.	0.
0.	0.05	0.
0.1	0.05	0.000048841054728789746
0.2	0.05	0.0001459052800526863
0.30000000000000004	0.05	0.0003770495023269739
0.4	0.05	0.0009212991561425673
0.5	0.05	0.002140931645184437
0.6000000000000001	0.05	0.00471576180992407
0.7000000000000001	0.05	0.0098163801284911
0.8	0.05	0.019299935691489852
0.9	0.05	0.03592432958772164
1.	0.05	0.06360349295773544
0.	0.1	0.
0.1	0.1	0.0007407261410422228
0.2	0.1	0.001789825839091259
0.30000000000000004	0.1	0.003535740879214218
0.4	0.1	0.006534171229668168
0.5	0.1	0.011610898303075714
0.6000000000000001	0.1	0.01999153813482992
0.7000000000000001	0.1	0.033473126418731965
0.8	0.1	0.054657748967763285
0.9	0.1	0.08727974127508578
1.	0.1	0.13667370819482455
0.	0.15000000000000002	0.
0.1	0.15000000000000002	0.0025871966866383616
0.2	0.15000000000000002	0.005811478338712981
0.30000000000000004	0.15000000000000002	0.010415558334280345
0.4	0.15000000000000002	0.017366243272994474
0.5	0.15000000000000002	0.028000674137615124
0.6000000000000001	0.15000000000000002	0.04422003066267037
0.7000000000000001	0.15000000000000002	0.06875871819884449
0.8	0.15000000000000002	0.105570073434231
0.9	0.15000000000000002	0.1603872586711166
1.	0.15000000000000002	0.24153414832826922
0.	0.2	0.
0.1	0.2	0.005643850149154576
0.2	0.2	0.012352344423663647
0.30000000000000004	0.2	0.02134850308097083
0.4	0.2	0.03419360525011726
0.5	0.2	0.05301272563792388
0.6000000000000001	0.2	0.08079525112630691
0.7000000000000001	0.2	0.1218075025583152
0.8	0.2	0.18216499663054883
0.9	0.2	0.2706152673556953
1.	0.2	0.3995298578116816
0.	0.25	0.
0.1	0.25	0.010333708228628384
0.2	0.25	0.02235501262889955
0.30000000000000004	0.25	0.03798183643674103
0.4	0.25	0.05961695241614122
0.5	0.25	0.09045056058240529
0.6000000000000001	0.25	0.13483333162493766
0.7000000000000001	0.25	0.19873843511145123
0.8	0.25	0.29031363280346767
0.9	0.25	0.42045495912658315
1.	0.25	0.6035378307717122
0.	0.30000000000000004	0.
0.1	0.30000000000000004	0.01713552119397097
0.2	0.30000000000000004	0.036712678544091125
0.30000000000000004	0.30000000000000004	0.06143456597333141
0.4	0.30000000000000004	0.0945352892100841
0.5	0.30000000000000004	0.14006189877644834
0.6000000000000001	0.30000000000000004	0.20316731740628216
0.7000000000000001	0.30000000000000004	0.2903999943734795
0.8	0.30000000000000004	0.40991534443259153
0.9	0.30000000000000004	0.571587320172324
1.	0.30000000000000004	0.7870438912597888
0.	0.35000000000000003	0.
0.1	0.35000000000000003	0.025568666736175832
0.2	0.35000000000000003	0.054137395102418016
0.30000000000000004	0.35000000000000003	0.088914052829836
0.4	0.35000000000000003	0.1335138307816844
0.5	0.35000000000000003	0.19213960826196128
0.6000000000000001	0.35000000000000003	0.2697293715919338
0.7000000000000001	0.35000000000000003	0.3720570471025235
0.8	0.35000000000000003	0.5057653503490364
0.9	0.35000000000000003	0.6783109985807148
1.	0.35000000000000003	0.8979023801538573
0.	0.4	0.
0.1	0.4	0.033909847106834534
0.2	0.4	0.07096174765868281
0.30000000000000004	0.4	0.11442627839655846
0.4	0.4	0.16782306517487416
0.5	0.4	0.2350265241356398
0.6000000000000001	0.4	0.3203516981442406
0.7000000000000001	0.4	0.4286189645454758
0.8	0.4	0.5652139542578434
0.9	0.4	0.7361166933522486
1.	0.4	0.9479093221466864
0.	0.45	0.
0.1	0.45	0.04056892260216457
0.2	0.45	0.08412600290364579
0.30000000000000004	0.45	0.13374509375470608
0.4	0.45	0.19267046698941612
0.5	0.45	0.2644009875233603
0.6000000000000001	0.45	0.3527765945737312
0.7000000000000001	0.45	0.46207318544341514
0.8	0.45	0.5971233822507874
0.9	0.45	0.7634622171950635
1.	0.45	0.9674939183379209
0.	0.5	0.
0.1	0.5	0.04510542257802118
0.2	0.5	0.09297174210837025
0.30000000000000004	0.5	0.1464364005204677
0.4	0.5	0.20849350079310042
0.5	0.5	0.28238172833846753
0.6000000000000001	0.5	0.3716856935637527
0.7000000000000001	0.5	0.4804585814486247
0.8	0.5	0.6133761671684711
0.9	0.5	0.7759342012279692
1.	0.5	0.9746934285143996
0.	0.55	0.
0.1	0.55	0.04788887620967762
0.2	0.55	0.09835094275238393
0.30000000000000004	0.55	0.15404063770138599
0.4	0.55	0.21778002392826426
0.5	0.55	0.29265576050654013
0.6000000000000001	0.55	0.38213291671656496
0.7000000000000001	0.55	0.490192572240107
0.8	0.55	0.6215019272085518
0.9	0.55	0.7816232096000648
1.	0.55	0.9773447157234894
0.	0.6000000000000001	0.
0.1	0.6000000000000001	0.049488930467526726
0.2	0.6000000000000001	0.10142583840820248
0.30000000000000004	0.6000000000000001	0.15834696946055196
0.4	0.6000000000000001	0.2229704043365137
0.5	0.6000000000000001	0.2983004286364498
0.6000000000000001	0.6000000000000001	0.3877486370999526
0.7000000000000001	0.6000000000000001	0.4952782792998948
0.8	0.6000000000000001	0.6255792221696039
0.9	0.6000000000000001	0.7842810825977169
1.	0.6000000000000001	0.9782264742818807
0.	0.65	0.
0.1	0.65	0.05036573416591666
0.2	0.65	0.10310482469030899
0.30000000000000004	0.65	0.16068432471332447
0.4	0.65	0.22576377118733035
0.5	0.65	0.30130432226013193
0.6000000000000001	0.65	0.3906939043417356
0.7000000000000001	0.65	0.4978943243741467
